customer_id,customer_name,orders,sales,profit,profit_margin
TC-21475,Tony Chapman,9,1244.976,119.104,0.09566770765058924
TC-21535,Tracy Collins,7,742.5580000000001,217.933,0.2934895321308234
TD-20995,Tamara Dahlen,9,1434.5480000000002,88.1897,0.061475600677007664
TG-21310,Toby Gnade,5,3058.372,682.1704,0.22305017179074357
TG-21640,Trudy Glocke,4,2074.661,365.7205,0.17627964279465416
TH-21100,Thea Hendricks,5,2422.824,-135.2125,-0.05580780939927952
TH-21115,Thea Hudgings,4,2942.772,-252.5539,-0.08582176940653234
TH-21235,Tiffany House,8,1022.201,92.729,0.09071503549693259
TH-21550,Tracy Hopkins,7,4234.0960000000005,-571.9678,-0.13508616715350807
TM-21010,Tamara Manning,8,2955.2259999999997,573.3013,0.1939957553161755
TM-21490,Tony Molinari,3,1094.6779999999999,292.52099999999996,0.2672210458235207
TN-21040,Tanja Norvell,7,3130.221,-692.0452,-0.22108509271390103
TP-21130,Theone Pippenger,9,4454.0560000000005,1129.1261,0.2535051422793067
TP-21415,Tom Prescott,5,5329.0048,-1087.3898,-0.2040511954502274
TP-21565,Tracy Poddar,4,1936.6399999999999,139.22869999999995,0.07189188491407797
TR-21325,Toby Ritter,5,675.9419999999999,220.36440000000002,0.3260108115785083
TS-21085,Thais Sissman,2,4.833,-3.3156,-0.6860335195530726
TS-21160,Theresa Swint,6,2163.6240000000003,260.87440000000004,0.12057289066861895
TS-21205,Thomas Seio,7,5371.09,862.8877,0.16065411303850802
TS-21340,Toby Swindell,5,974.7819999999999,-184.97889999999998,-0.18976437808658755
TS-21370,Todd Sumrall,6,11891.751,2371.7144000000003,0.19944198293422055
TS-21430,Tom Stivers,5,2054.14,48.70169999999999,0.023709046121491228
TS-21505,Tony Sayre,6,2243.274,11.377899999999983,0.00507200636212963
TS-21610,Troy Staebel,7,2820.424,-294.6981,-0.10448716221390827
TS-21655,Trudy Schmidt,5,3368.094,220.91629999999998,0.06559089502846416
TT-21070,Ted Trevino,7,4915.602,751.9567,0.15297347100111033
TT-21220,Thomas Thornton,8,1427.0439999999999,278.7371,0.1953248112882294
TT-21265,Tim Taslimi,3,439.5,93.9162,0.2136887372013652
TT-21460,Tonja Turnell,7,5364.808,1124.4999,0.20960673709105712
TW-21025,Tamara Willingham,7,5278.826,737.3905,0.13968835115989806
TZ-21580,Tracy Zic,4,1707.286,224.8887,0.13172292164288818
VB-21745,Victoria Brennan,6,2005.596,371.2398,0.18510198464695782
VD-21670,Valerie Dominguez,6,6442.254,1617.7874000000002,0.2511213311365867
VF-21715,Vicky Freymann,5,847.944,-96.27799999999999,-0.11354287547290859
VG-21790,Vivek Gonzalez,6,846.01,143.6268,0.16976962447252397
VG-21805,Vivek Grady,5,427.372,-52.333,-0.12245303857061295
VM-21685,Valerie Mitchum,7,2454.866,513.5269,0.20918734464528815
VM-21835,Vivian Mathis,5,380.69,116.6373,0.30638393443484196
VP-21730,Victor Preis,3,993.9019999999999,205.3888,0.2066489452682458
VP-21760,Victoria Pisteka,7,3360.526,-1018.7768,-0.303159921988403
VS-21820,Vivek Sundaresam,4,1055.981,-262.8093,-0.24887692108096643
VT-21700,Valerie Takahito,2,1736.596,-224.08889999999997,-0.12903916627701548
VW-21775,Victoria Wilson,10,6134.0380000000005,-874.6645,-0.14259195981505166
WB-21850,William Brown,11,6160.102,714.3311,0.11596092077696116
XP-21865,Xylona Preis,11,2374.658,621.23,0.26160819789628653
YC-21895,Yoseph Carroll,5,5454.35,1305.629,0.23937389423120992
YS-21880,Yana Sorensen,8,6720.4439999999995,1778.2923,0.2646093472395574
ZC-21910,Zuschuss Carroll,13,8025.707,-1032.1490000000001,-0.12860536772648193
ZD-21925,Zuschuss Donatelli,5,1493.944,249.1307,0.16676040065758824
